Age,d18O
133,7.280949531
133,7.288279192
133,7.288279192
133,7.294088098
133,7.294088098
133,7.297705964
133,7.297705964
133,7.310998676
133,7.310998676
133,7.311470178
133,7.311470178
133,7.323838021
133,7.323838021
133,7.326107121
133,7.326107121
133,7.358460503
133,7.358460503
133,7.374855376
133,7.374855376
133,7.383818913
133,7.383818913
133,7.386375424
133,7.386375424
133,7.393375406
133,7.393375406
133,7.395596903
133,7.395596903
133,7.405525633
133,7.405525633
133,7.425447521
133,7.425447521
133,7.444424496
133,7.444424496
133,7.453650509
133,7.453650509
133,7.458587672
133,7.458587672
133,7.467591535
133,7.467591535
133,7.47015759
133,7.47015759
133,7.4716537
133,7.4716537
133,7.474745661
133,7.474745661
133,7.476757098
133,7.476757098
133,7.489931179
133,7.489931179
133,7.502972272
133,7.502972272
133,7.512746858
133,7.512746858
133,7.514533879
133,7.514533879
133,7.518432077
133,7.518432077
133,7.530606673
133,7.530606673
133,7.541671654
133,7.541671654
133,7.545761021
133,7.545761021
133,7.554522856
133,7.554522856
133,7.566396842
133,7.566396842
133,7.583095202
133,7.583095202
133,7.618671454
133,7.618671454
133,7.659066427
133,7.659066427
133,7.667829754
133,7.667829754
133,7.695970477
133,7.695970477
133,7.699261919
133,7.699261919
133,7.735467784
133,7.735467784
133,7.743447038
133,7.743447038
133,7.791612716
133,7.791612716
133,7.808976661
133,7.808976661
133,7.81336525
133,7.81336525
133,7.845481747
133,7.845481747
133,7.85774985
133,7.85774985
133,7.865108496
133,7.865108496
133,7.867088727
133,7.867088727
133,7.923578695
133,7.923578695
133,7.962951327
133,7.962951327
133,8.004322927
133,8.004322927
133,8.053091961
133,8.053091961
133,8.14512898
133,8.14512898
133,8.293516856
133,8.293516856
133,5.6
133,5.6
133,5.8
133,5.8
133,6
133,6
133,6.7
133,6.7
133,7.05
133,7.05
133,9.6
133,9.6
134,5.15
134,5.15
134,5.6
134,5.6
134,5.7
134,5.7
134,5.8
134,5.8
134,5.9
134,5.9
134,6
134,6
134,6.2
134,6.2
134,6.2
134,6.2
134,6.5
134,6.5
134,7.1
134,7.1
134,7.4
134,7.4
135,5.4
135,5.4
135,5.8
135,5.8
136,4.6
136,4.6
136,6
136,6
136,6
136,6
136,6.1
136,6.1
136,6.2
136,6.2
136,6.4
136,6.4
136,7.1
136,7.1
137,2.64
137,2.64
137,6
137,6
137,6
137,6
137,6.1
137,6.1
137,6.1
137,6.1
137,6.1
137,6.1
137,6.5
137,6.5
137,6.83
137,6.83
137,7.1
137,7.1
137,8.4
137,8.4
138,5.8
138,5.8
138,6.1
138,6.1
138,6.3
138,6.3
138,7
138,7
138,7.5
138,7.5
138,8.5
138,8.5
139,6.4
139,6.4
139,6.76
139,6.76
139,7.4
139,7.4
139,7.71
139,7.71
140,5.9
140,5.9
140,6
140,6
140,6.2
140,6.2
140,6.96
140,6.96
140,8
140,8
141,7.01
141,7.01
141,7.47
141,7.47
142,8.42
142,8.42
142,8.52
142,8.52
142,8.54
142,8.54
142,8.55
142,8.55
142,8.57
142,8.57
142,8.57
142,8.57
142,8.57
142,8.57
142,8.58
142,8.58
142,8.62
142,8.62
142,9.12
142,9.12
142,6.6
142,6.6
142,7.39
142,7.39
142,7.75
142,7.75
142,7.8
142,7.8
142.0367062,5.707092207
142.0367062,5.707092207
143,4.75
143,4.75
143,5.9
143,5.9
143,5.8
143,5.8
143,7
143,7
143,7.15
143,7.15
143,7.17
143,7.17
143,7.19
143,7.19
143,7.59
143,7.59
143,7.7
143,7.7
143,7.74
143,7.74
144,4.72
144,4.72
144,7.09
144,7.09
144,7.15
144,7.15
144,7.82
144,7.82
145,6.1
145,6.1
146,6.1
146,6.1
146,7.26
146,7.26
146.4772485,5.054137346
146.4772485,5.054137346
148,5.44
148,5.44
148,5.48
148,5.48
148,6.9
148,6.9
148,4.7
148,4.7
148,7.32
148,7.32
149,5.87
149,5.87
149,6.09
149,6.09
149,6.27
149,6.27
149,6.45
149,6.45
149,6.49
149,6.49
149,6.5
149,6.5
149,6.53
149,6.53
149,6.55
149,6.55
149,6.7
149,6.7
149,6.77
149,6.77
149,6.8
149,6.8
149,6.86
149,6.86
149,6.9
149,6.9
149,6.95
149,6.95
149,6.95
149,6.95
149,6.99
149,6.99
149,7.24
149,7.24
149,7.74
149,7.74
149,8.02
149,8.02
149,8.08
149,8.08
150,7.08
150,7.08
150,7.12
150,7.12
150,7.14
150,7.14
150,7.43
150,7.43
150,7.46
150,7.46
150,7.47
150,7.47
150,7.5
150,7.5
150,7.67
150,7.67
150,7.88
150,7.88
150,7.9
150,7.9
150,7.92
150,7.92
150,8.16
150,8.16
150,8.27
150,8.27
150,8.32
150,8.32
150,8.42
150,8.42
150,8.45
150,8.45
150,6.98
150,6.98
150,7.91
150,7.91
151,7.59
151,7.59
152,4.33
152,4.33
152,6.68
152,6.68
152.4,9.11
153,3.73
153,3.73
153,7.37
153,7.37
154,8.98
155,4.6
155,4.6
155.1661648,6.54797975
155.1661648,6.54797975
156,6.76
156,6.76
156,6.9
156,6.9
156,7.3
156,7.3
156,7.37
156,7.37
156,7.54
156,7.54
156,7.59
156,7.59
156,7.61
156,7.61
156,7.71
156,7.71
156,7.74
156,7.74
156,7.79
156,7.79
156,7.86
156,7.86
156,8.1
156,8.1
156,8.22
156,8.22
156,8.29
156,8.29
156,8.31
156,8.31
156,8.31
156,8.31
156,8.34
156,8.34
156,8.55
156,8.55
156,8.78
156,8.78
156,6.29
156,6.29
157,5.3
157,5.3
158,6.93
158,6.93
158,7.45
158,7.45
158,7.47
158,7.47
158,8.19
158,8.19
158,8.2
158,8.2
158,8.24
158,8.24
158,8.79
158,8.79
158,8.96
158,8.96
158,9.02
158,9.02
158,9.03
158,9.03
158,9.14
158,9.14
158,9.15
158,9.15
158,9.16
158,9.16
158,9.21
158,9.21
158,9.24
158,9.24
158,9.29
158,9.29
158,9.29
158,9.29
158,9.31
158,9.31
158,9.33
158,9.33
158,9.35
158,9.35
158,9.41
158,9.41
158,9.43
158,9.43
158,9.44
158,9.44
158,9.49
158,9.49
158,9.5
158,9.5
158,9.5
158,9.5
158,9.55
158,9.55
158,9.57
158,9.57
158,9.58
158,9.58
158,9.66
158,9.66
158,9.67
158,9.67
158,9.67
158,9.67
158,9.74
158,9.74
158,9.95
158,9.95
158,11.23
158,11.23
159,7.85
159,7.85
159,7.85
159,7.85
159,7.89
159,7.89
159,7.92
159,7.92
159,8.06
159,8.06
159,8.09
159,8.09
159,8.27
159,8.27
159,8.31
159,8.31
159,8.32
159,8.32
159,8.44
159,8.44
159,8.46
159,8.46
159,8.54
159,8.54
159,8.56
159,8.56
159,8.59
159,8.59
159,8.61
159,8.61
159,8.61
159,8.61
159,8.61
159,8.61
159,8.65
159,8.65
159,8.66
159,8.66
159,8.74
159,8.74
159,8.79
159,8.79
159,8.79
159,8.79
159,8.81
159,8.81
159,8.84
159,8.84
159,8.86
159,8.86
159,8.92
159,8.92
159,9
159,9
159,9.06
159,9.06
159,9.11
159,9.11
159,9.12
159,9.12
159,9.16
159,9.16
159,9.17
159,9.17
159,9.18
159,9.18
159,9.19
159,9.19
159,9.2
159,9.2
159,9.21
159,9.21
159,9.23
159,9.23
159,9.27
159,9.27
159,9.28
159,9.28
159,9.29
159,9.29
159,9.29
159,9.29
159,9.31
159,9.31
159,9.32
159,9.32
159,9.34
159,9.34
159,9.35
159,9.35
159,9.35
159,9.35
159,9.36
159,9.36
159,9.39
159,9.39
159,9.42
159,9.42
159,9.48
159,9.48
159,9.52
159,9.52
159,9.54
159,9.54
159,9.56
159,9.56
159,9.64
159,9.64
159,9.67
159,9.67
159,9.68
159,9.68
159,9.7
159,9.7
159,9.77
159,9.77
159,9.86
159,9.86
159,9.91
159,9.91
159,9.94
159,9.94
159,9.94
159,9.94
159,5.6
159,5.6
160,7.8
160,7.8
160,5.51
160,5.51
160,6.3
160,6.3
160,8.26
160,8.26
160.4,9.07
161,6.98
161,6.98
161,7.14
161,7.14
161,7.15
161,7.15
161,7.22
161,7.22
161,7.32
161,7.32
161,7.52
161,7.52
161,7.53
161,7.53
161,7.62
161,7.62
161,8.38
161,8.38
161,8.39
161,8.39
161,8.57
161,8.57
161,8.69
161,8.69
161,8.78
161,8.78
161,8.92
161,8.92
161,9.15
161,9.15
161,9.18
161,9.18
161,10.07
161,10.07
161,6.83
161,6.83
161,7.35
161,7.35
162,5.81
162,5.81
162.3,8.95
162.8,4.92
163,3.94
163,3.94
163,4.48
163,4.48
163,4.64
163,4.64
163,6.2
163,6.2
163,6.23
163,6.23
163,6.32
163,6.32
163,6.38
163,6.38
163,6.47
163,6.47
163,6.57
163,6.57
163,6.66
163,6.66
163,6.71
163,6.71
163,6.72
163,6.72
163,6.8
163,6.8
163,6.82
163,6.82
163,6.82
163,6.82
163,6.9
163,6.9
163,6.94
163,6.94
163,7
163,7
163,7.14
163,7.14
163,7.89
163,7.89
163,6.76
163,6.76
163,12
163,12
164,6.41
164,6.41
164,6.75
164,6.75
164,6.82
164,6.82
165,5.76
165,5.76
165,6.24
165,6.24
165,7.82
165,7.82
165,6.34
165,6.34
165,7.89
165,7.89
165,7.56
165,7.56
165,7.61
165,7.61
165,7.63
165,7.63
166,0.67
166,0.67
166,1.38
166,1.38
166,2.29
166,2.29
166,2.36
166,2.36
166,4.11
166,4.11
166,4.31
166,4.31
166,4.35
166,4.35
166,4.5
166,4.5
166,4.5
166,4.5
166,4.65
166,4.65
166,4.72
166,4.72
166,4.94
166,4.94
166,5.01
166,5.01
166,5.01
166,5.01
166,5.19
166,5.19
166,5.24
166,5.24
166,5.34
166,5.34
166,5.41
166,5.41
166,5.44
166,5.44
166,6.29
166,6.29
166.3,8.15
166.4,5.42
167,6.33
167,6.33
168,7.01
168,7.01
168.3539925,5.894614252
168.3539925,5.894614252
169,5.14
169,5.14
169,5.6
169,5.6
169,7.11
169,7.11
169,7.21
169,7.21
169,7.22
169,7.22
169,7.25
169,7.25
169,7.33
169,7.33
169,7.38
169,7.38
169,7.41
169,7.41
169,7.42
169,7.42
169,7.44
169,7.44
169,7.45
169,7.45
169,7.53
169,7.53
170,5.85
170,5.85
172,5.41
172,5.41
172,5.47
173,8.6
173,8.6
173,7.07
173,7.07
173,3.9
173,3.9
174,5.46
175,6.44
175,6.44
175,6.99
175,6.99
175,7.26
175,7.26
175,5.36
180,5.36
180,5.36
180,5.64
180,5.64
180,5.78
180,5.78
180,5.85
180,5.85
180,4.6
180,4.6
180,5.5
180,5.5
183,6.09
183,6.09
185,6.39
185,6.39
188.2648246,6.225426204
188.2648246,6.225426204
189,6.4
189,6.4
191,4.9
191,4.9
193,6
193,6
194,5.6
194,5.6
197,-1.14
197,-1.14
200,4.14
200,4.14
201,5.45
201,5.45
201,5.48
201,5.48
201,7.4
201,7.4
202,0.5
202,0.5
202,4.66
202,4.66
202.3017973,5.082643211
202.3017973,5.082643211
203,4.3
203,4.3
204,7.45
204,7.45
206,0.66
206,0.66
206,7.9
206,7.9
207,-0.6
207,-0.6
208,-4.43
208,-4.43
208,2.21
208,2.21
209,6.35
209,6.35
210,4.33
210,4.33
210,6.06
210,6.06
210,6.2
210,6.2
210,6.24
210,6.24
210,6.67
210,6.67
211,-2.4
211,-2.4
211,5.08
211,5.08
211,6.27
211,6.27
212,0.26
212,0.26
215,5.43
215,5.43
216,5.2
216,5.2
216,1.13
216,1.13
216,2.16
216,2.16
216,3.11
216,3.11
216,5.9
216,5.9
216,7.02
216,7.02
217,6.63
217,6.63
217,6.81
217,6.81
217,7.01
217,7.01
217,7.06
217,7.06
217,7.44
217,7.44
217,7.96
217,7.96
217,7.9
217,7.9
218,4.33
220,0.36
220,0.36
220,3.16
220,3.16
220,3.22
220,3.22
221,3.62
221,3.62
221,4.04
221,4.04
221,4.05
221,4.05
221,5.5
221,5.5
221,6.66
221,6.3
222,6.22
222,6.22
222,9.96
223,0.19
223,0.19
223,0.68
223,0.68
223,6.11
223,6.69
224,2.2
224,2.2
224,5.83
224,10.38
225,-2
225,-2
225,6.41
225,8.85
225,9.45
225,9.58
225,9.62
225,11.37
226,-2.22
226,-2.22
226,2.03
226,2.03
226,5.96
226,5.96
226,9.39
227,3.24
227,3.24
227,3.48
227,3.48
227,3.73
227,3.73
227,6.24
228,-3.42
228,-3.42
228,4.44
228,4.44
228,9.86
228,10.13
229,-2.75
229,-2.75
229,3.35
229,3.35
230,10.89
231,2.92
231,2.92
231,7.5
231,7.5
231,7.6
231,7.6
231,7.6
231,7.6
231,7.7
231,7.7
231,7.7
231,7.7
231,7.8
231,7.8
231,7.9
231,7.9
231,7.9
231,7.9
231,7.9
231,7.9
231,7.9
231,7.9
231,8
231,8
231,8
231,8
231,8
231,8
231,8
231,8
231,8
231,8
231,8.1
231,8.1
231,8.1
231,8.1
231,8.2
231,8.2
231,8.2
231,8.2
231,8.2
231,8.2
231,8.2
231,8.2
231,8.2
231,8.2
231,8.2
231,8.2
231,8.2
231,8.2
231,8.3
231,8.3
231,8.3
231,8.3
231,8.3
231,8.3
231,8.3
231,8.3
231,8.3
231,8.3
231,8.3
231,8.3
231,8.3
231,8.3
231,8.4
231,8.4
231,8.4
231,8.4
231,8.4
231,8.4
231,8.4
231,8.4
231,8.4
231,8.4
231,8.4
231,8.4
231,8.5
231,8.5
231,8.6
231,8.6
231,8.6
231,8.6
231,8.7
231,8.7
231,8.9
231,8.9
231,9.32
231,9.89
231,10.04
231,10.57
232,7.2
232,7.2
232,7.7
232,7.7
232,7.53
232,7.53
232,6.43
232,6.43
232,5.94
232,9.11
232,9.12
232,9.61
232,10.23
232,10.30
232,10.63
232.3,8.16
233,2.83
233,2.83
233,6.32
233,6.32
233,7.3
233,7.3
233,7.3
233,7.3
233,7.4
233,7.4
233,7.6
233,7.6
233,7.6
233,7.6
233,7.6
233,7.6
233,7.6
233,7.6
233,7.7
233,7.7
233,7.8
233,7.8
233,7.8
233,7.8
233,7.8
233,7.8
233,7.8
233,7.8
233,7.9
233,7.9
233,7.9
233,7.9
233,7.9
233,7.9
233,8
233,8
233,8
233,8
233,8
233,8
233,8
233,8
233,8
233,8
233,8.1
233,8.1
233,8.1
233,8.1
233,8.1
233,8.1
233,8.1
233,8.1
233,8.2
233,8.2
233,8.2
233,8.2
233,8.2
233,8.2
233,8.3
233,8.3
233,8.3
233,8.3
233,8.3
233,8.3
233,8.3
233,8.3
233,8.3
233,8.3
233,8.4
233,8.4
233,8.4
233,8.4
233,8.5
233,8.5
233,8.5
233,8.5
233,8.5
233,8.5
233,8.6
233,8.6
233,8.8
233,8.8
233,8.9
233,8.9
233,5.51
233,5.51
233,8.77
233,9.38
233,9.55
233,9.57
233,9.72
233,10.01
233,10.04
233,10.20
233,10.26
233,10.58
233.7,8.17
234,7.3
234,7.3
234,7.3
234,7.3
234,7.3
234,7.3
234,7.4
234,7.4
234,7.4
234,7.4
234,7.5
234,7.5
234,7.5
234,7.5
234,7.5
234,7.5
234,7.6
234,7.6
234,7.6
234,7.6
234,7.6
234,7.6
234,7.7
234,7.7
234,7.7
234,7.7
234,7.7
234,7.7
234,7.8
234,7.8
234,7.8
234,7.8
234,7.8
234,7.8
234,7.8
234,7.8
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,7.9
234,8
234,8
234,8
234,8
234,8
234,8
234,8.1
234,8.1
234,8.1
234,8.1
234,8.2
234,8.2
234,8.2
234,8.2
234,8.3
234,8.3
234,8.3
234,8.3
234,8.4
234,8.4
234,8.4
234,8.4
234,8.7
234,8.7
234,8.9
234,8.9
234,9.3
234,9.3
234,9.42
234,9.86
234,9.95
235,10.11
235,10.21
235,10.45
236,6.2
236,6.2
236,6.3
236,6.3
236,-0.23
236,-0.23
236,8.88
236,10.07
236,10.20
236,10.30
236,10.33
236,10.37
236,10.47
236,11.02
237,3.69
237,3.69
237,5.68
237,5.68
237,9.74
237,10.01
237,10.05
237,10.10
237,10.12
237,10.17
237,10.22
237,10.32
237,10.38
237,10.49
237,10.51
237,10.94
237,11.00
237.29,8.6
238,7.3
238,7.3
238,9.74
238,9.92
239,4.89
239,4.89
239,9.49
239,10.27
239,10.70
240,8.89
240,9.49
241,5.7
241,5.7
241,6
241,6
241,9.90
241,10.35
241,10.53
242,6.7
242,6.7
242,6.8
242,6.8
242,7.5
242,7.5
242,10.62
243,6.5
243,6.5
243,1.77
243,1.77
243,9.37
243,9.58
243,10.24
245,5.8
245,5.8
245,6.6
245,6.6
245,8.1
245,8.1
245,7.7
245,7.7
246,4.49
246,4.49
247,5.7
247,5.7
247,6.1
247,6.1
247,7.7
247,7.7
247,10.20
248,7.1
248,7.1
248,7.2
248,7.2
249,6.48
249,9.31
249,10.40
250,7
251,6.56
251,7.51
251.4,6.64
253,-3.07
253,-3.07
253,8.68
255,4.94
255,4.94
256,6
256,6
256,7.75
259,6.74
259,6.74
260,0.86
260,0.86
260.7,6.14
261,6.17
261,6.17
262,-7.02
262,-7.02
263,5.3
263,5.3
264,7
265,7.82
265,7.82
266,7.99
266,7.99
266,7.4
266,7.4
266,6
266,7
267,3.93
267,3.93
267.6193699,6.928418653
267.6193699,6.928418653
268,6
270,6
270.4672217,7.570880575
270.4672217,7.570880575
271,5
273,6.19
273,6.19
273,7
273,9
275,6.24
275,6.24
275.8,7.04
276,6.65
276,6.71
277,6
278,4.64
278.0951081,6.916084047
278.0951081,6.916084047
278.6,6.73
279,7.27
279,7.27
279,6.29
279,6.67
279,8.78
279.1,6.43
279.1,6.42
279.2,7.01
279.7,6.71
279.7,7.68
279.7,7.68
280,4.4
280,4.4
280,8.39
280,8.39
280,9.8
280,9.8
280,7.02
280,5.86
280.5,7.53
281,7.99
281,3.85
281.3,7.47
282,7.43
282,7.43
282,10.82
282,3.88
282.04,10
282.5,6.56
283,6.12
283,6.12
283,6.29
283,6.29
283,7.25
283,2.41
283,3.71
283,4.11
283,6
283.3,6.65
283.8,5.93
284,5
284,5
284,8.7
284,8.7
284,7.22
284,7.22
284,5.21
284,7.45
284,6
284.2,7.09
284.64,8.1
285,9.26
285,9.26
285,6.35
285,4.87
285,3.53
285,3.86
285,3.9
285,3.98
285,4.01
285,7
285.6,6.98
285.61,8.4
286,7.31
286,7.31
286,6.55
286,7.87
286,3.36
286,3.54
286,3.82
286,3.92
286.08,10
286.4,7.43
286.4,6.05
287,6.88
287,7.29
287,3.59
287,3.71
287,4.33
287.3,6.78
287.84,8.4
288,6.14
288,3.39
288,3.41
288,3.67
288,3.95
288,4.13
288,4.49
288,4.72
288,8
289,6.78
289,6.78
289,5.5
289,5.5
289,3.42
289,3.65
289,3.69
289,4.06
289.32,9.2
289.72,9.9
289.8,6.92
289.97,9.9
290,5.65
290,5.65
290,7.39
290,8.55
290,3.03
290,3.42
290,3.88
290.06,8
290.31,8.1
290.44,8.3
290.51,7.5
291,8.4
291,3.22
291,3.61
291,3.76
291,3.8
291,3.82
291,3.91
291.19,8.3
291.67,8.5
291.84,8.1
291.9,8.1
291.93,7.7
291.98,7.1
292,3.55
292,3.59
292,3.7
292,3.88
292,3.88
292,4.18
292.04,7.9
292.25,8.7
292.36,8.2
292.46,8.1
292.56,9.1
292.62,8.1
292.97,7.7
293,6.71
293,7.14
293,7.31
293,3.55
293,3.65
293,3.9
293,4.06
293,4.38
293.17,8
293.6,8.1
293.66,8.1
294,10.81
294,10.81
294,7.1
294,8.25
294,3.88
294,4.46
294.18,9.3
294.51,8.5
294.8,9.4
294.95,8.1
295,7.56
295,7.93
295,8.93
295,3.5
295,3.93
295.01,7.8
295.04,9.4
295.06,7.7
295.15,7.3
295.3,7.8
295.36,7.9
295.88,8.5
295.92,7.9
296,7.47
296,5
296.01,7.7
296.22,9.5
296.25,8.3
296.28,9
296.78,8.7
296.87,8
297,6.36
297,6.36
297,10.15
297,10.15
297.07,8.4
297.15,9.4
297.19,8.2
297.48,8.5
297.63,9.8
297.81,7.1
298,8.67
298,8.67
298,6.5
298,6.5
298,7.48
298,4
298,6
298,7
298,8
298.41,9.1
298.7,7.6
298.87,7.9
299,-6.1
299,-6.1
299,3.31
299.1,7.306834
299.1,7.387827
299.1,7.453585
299.1,7.574255
299.1,7.731239
299.1,7.748664
299.1,7.916776
299.1,8.007387
299.1,8.071531
299.1,8.078473
299.1,8.685504
299.26,8.5
300,3.69
300,7
300.24,7.7
300.73,8.4
300.99,7.9
301,10.28
301,10.28
301,3.65
301,3.94
301,5
301.0063399,3.682470016
301.0063399,3.682470016
301.24,9.9
301.25,7.2
301.35,8.2
301.91,8.3
302,6.81
302,7.76
302,12.46
302.26,7.8
302.3,9.1
302.51,8.9
303,6.5
303,6.5
303,6
303,6
303,6.74
303.18,7.3
303.27,8.2
303.29,7.9
303.32,7.7
303.7,8.7
304,5.8
304,5.8
304,5.92
304,6.87
304.05,8.1
304.12,8.5
304.31,9.1
304.8,8.2
305,4.2
305,4.2
305,10.54
305,10.54
305,4.33
305.9,6.412233
305.9,6.69127
305.9,6.871818
305.9,6.885695
305.9,7.020125
305.9,7.147068
305.9,7.181716
305.9,7.272032
305.9,7.587496
305.9,7.667317
305.9,7.667573
305.9,7.80313
305.9,8.035598
305.9,8.132351
305.9,8.21708
305.9,8.240114
306,8.3
306,8.3
306,6
306.01,7.8
306.04,10
306.1,6.389578
306.1,6.456883
306.1,6.838953
306.1,6.848995
306.1,6.923618
306.1,6.928895
306.1,7.037148
306.1,7.046135
306.1,7.200417
306.1,7.203871
306.1,7.248569
306.1,7.365644
306.1,7.464527
306.1,7.537047
306.1,7.565666
306.1,7.573685
306.1,7.620396
306.1,7.679799
306.1,7.71989
306.1,7.837153
306.1,7.863837
306.1,8.009612
306.1,8.017317
306.2009533,6.778772628
306.2009533,6.778772628
306.54,8.3
307,8.3
307.3,6.948956
307.3,7.298439
307.3,7.305089
307.3,7.449666
307.3,7.45672
307.3,7.618892
307.3,7.64306
307.3,7.757505
307.3,7.806946
307.3,7.945576
307.3,8.234559
307.3,8.370979
307.3,8.379054
307.3,8.418136
307.3,8.496656
307.3,8.511655
307.8,6.623643
307.8,6.872598
307.8,7.619005
307.8,7.683028
307.8,7.717082
307.8,7.753935
307.8,7.810441
307.8,7.937007
307.8,8.109316
307.8,8.207974
307.8,8.365116
307.8,8.430598
307.8,8.800379
308,6.4
308,6.4
308,7
308,7
308,10.08
308,10.08
308.05,7.9
308.37,9.2
309,4.7
309,4.7
309,6.2
309,6.2
309.19,7.6
309.7,7.748023
309.7,7.808506
309.7,7.812294
309.7,7.915846
309.7,7.99912
309.7,8.005643
309.7,8.025623
309.7,8.054824
309.7,8.082386
309.7,8.090844
309.7,8.112167
309.7,8.245542
309.7,8.324017
309.7,8.392022
309.7,8.914273
310,7
310,7
310,6.17
310,6.17
310,5.28
311,6.65
312,6
312,6
312.02,7.6
313,5.6
313,5.6
313,6.9
313,6.9
313,7.7
313,7.7
313,7.8
313,7.8
314,7.3
314,7.3
314,7.49
314,7.49
316,5.7
316,5.7
316,7.79
316,7.79
317,6
317,6
317,6
318.9,7.694688
318.9,7.757816
318.9,7.8214
318.9,7.825026
318.9,7.915717
318.9,7.920306
318.9,7.935337
318.9,7.983211
318.9,8.018291
318.9,8.038585
318.9,8.083476
318.9,8.125838
318.9,8.125992
318.9,8.299722
318.9,8.339121
318.9,8.582965
318.9,8.797194
318.9,8.804571
318.9,8.924065
318.9,9.226255
319,5.5
319,5.5
320,6
320,6
320.16,8.1
320.5,6.863104
320.5,7.277504
320.5,7.366006
320.5,7.409071
320.5,7.734943
320.5,7.78031
320.5,7.972104
320.5,7.985477
320.5,8.208077
320.5,8.251339
320.5,8.409354
320.5,8.436025
320.5,8.539886
320.5,9.282704
320.5,9.393911
320.5,9.594177
320.5,9.974062
321,5.3
321,5.3
321,6.2
321,6.2
321.37,10.4
322,6.6
322,6.6
323,6.7
323,6.7
323,1.8
323,1.8
323,9.28
324,2.52
324,2.52
324,5.69
325,5.8
325,5.8
329,6.83
330,4.5
330,4.5
330,4.96
330,4.96
330,5.01
331,4.5
331,4.5
331,5.87
331,6
332,5.8
332,5.8
332,5.71
332,5.71
333,10.1
334,7.2
334,7.2
335,4.7
335,4.7
335,5.5
335,5.5
335.3717419,5.766148982
335.3717419,5.766148982
337,6.4
337,6.4
337,4.14
338,4.65
338,4.65
340,5.9
340,5.9
341,8.1
341,8.1
342,5.5
342,5.5
343,5.96
343,5.96
343,6.9
343,6.9
344,8.43
344.23,8.9
345,6
345,6
345,4
345,4
345,6.3
345,6.3
345,8
345,8
345,8.77
345,9.84
346,5.98
346,5.98
346,5.48
346,5.48
347,5.5
347,5.5
347,6
348,5.49
349,6
349,6
349,5.4
349,5.4
349,7.76
349,8.74
351,7.2
351,7.2
351,5.4
351,5.4
351,6.6
351,6.6
351,5.55
352,6.5
352,6.5
352,6.6
352,6.6
352,2
353,6
353,6
353,6.15
354,5.2
354,5.2
354,5.2
354,5.2
354,5.45
354,5.45
354,8.5
354,8.75
354,11.17
355,7.8
355,7.8
356,6.4
356,6.4
357,5.6
357,5.6
357,6.3
357,6.3
357.5,5
359,7
359,7
360,7.46
360,7.46
360,9.94
360,9.94
360,3.3
360,3.3
361,5.78
361,5.78
361,10.88
361,10.88
361,6.2
361,6.2
362,7.7
362,7.7
364,8.55
365,6.92
365,6.92
365,7.33
365,7.33
365,9.07
366,6.5
366,6.5
367,5.57
367,5.57
367,11.61
368,7.37
368,7.37
368.8,7.68
369,8.15
369,6
370,7
370,7
370,8.21
370,8.21
371,9
371,9
371,6.59
371,6.59
371,7.59
371,7.59
371,9.79
371,9.79
371,10.78
371,10.78
371,9.1
371,9.1
371,7.36
372,6.1
372,6.1
372,5.99
372,5.99
372,6.67
372,6.67
372,7.45
372,7.45
372,6.7
372,6.7
373,7
373,7
373,5.48
373,5.48
373,6.58
373,6.58
374,7.43
375,4.1
375,4.1
375,3.965563301
375,3.965563301
375,4.149933259
375,4.149933259
375,4.205544849
375,4.205544849
375,4.469073648
375,4.469073648
375,4.904948276
375,4.904948276
375,4.91847542
375,4.91847542
375,4.93350558
375,4.93350558
375,4.935008596
375,4.935008596
375,5.0201795
375,5.0201795
375,5.08230416
375,5.08230416
375,5.262666075
375,5.262666075
375,5.803751821
375,5.803751821
378,5.57
378,5.57
378,10.91
378,10.91
380.9,6.88
381,7.46
383,6.9
383,6.9
383,6.53
383,6.53
384,9
386,6.93
387.5,7.51
388,7
388,7
388.4,7.06
388.6,7.77
389,9.42
390,6.36
390,6.41
390,6.65
391.5,7.74
392,10.6
392,10.6
392,6.46
392,6.46
392,7.07
393,9.1
393,9.1
393,9.42
393.5,6.72
393.9,7.58
394,7.8
394,7.8
395,6.1
395,6.1
395,5.98
395,5.98
395,8.31
397,7.7
397,7.7
397,7.3
397.5,4.64
398,9.91
398.1,7.8
399,6.09
399,6.09
399,10.01
400,6.5
400,6.5
400,7.3
400,7.3
400,8.53
400,8.53
400,9
400,9
400,9.11
400,9.11
400,6.91
400,8.06
400,8.12
401,11.9
401,11.9
401.5890665,6.469435263
401.5890665,6.469435263
401.6,7
402,6.7
