,Age,Title,Event_text,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level  (C = 176.6 106km2/km),TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_87Sr/86Sr Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
235,240.25,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
236,240.2,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
237,240.15,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
238,240.1,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
239,240.05,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
240,240.0,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
241,239.95,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
242,239.9,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
243,239.85,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
244,239.8,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
245,239.75,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
246,239.7,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
247,239.65,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
248,239.6,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
249,239.55,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
250,239.5,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
251,239.45,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
252,239.4,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
253,239.35,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
254,239.3,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
255,239.25,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
256,239.2,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
257,239.15,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
258,239.1,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
259,239.05,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
260,239.0,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
261,238.95,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
262,238.9,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
263,238.85,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
264,238.8,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
265,238.75,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
266,238.7,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
267,238.65,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
268,238.6,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
269,238.55,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
270,238.5,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
271,238.45,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
272,238.4,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
273,238.35,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
274,238.3,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
275,238.25,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
276,238.2,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
277,238.15,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
278,238.1,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
279,238.05,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
280,238.0,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
281,237.95,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
282,237.9,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
283,237.85,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
284,237.8,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
285,237.75,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
286,237.7,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
287,237.65,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
288,237.6,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
289,237.55,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
290,237.5,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
291,237.45,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
292,237.4,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
293,237.35,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
294,237.3,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
295,237.25,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
296,237.2,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
297,237.15,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
298,237.1,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
299,237.05,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
300,237.0,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
301,236.95,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
302,236.9,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
303,236.85,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
304,236.8,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
305,236.75,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
306,236.7,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
307,236.65,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
308,236.6,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
309,236.55,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
310,236.5,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
311,236.45,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
312,236.4,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
313,236.35,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
314,236.3,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
315,236.25,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
316,236.2,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
317,236.15,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
318,236.1,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
319,236.05,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
320,236.0,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
321,235.95,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
322,235.9,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
323,235.85,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
324,235.8,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
325,235.75,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
326,235.7,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
327,235.65,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
328,235.6,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
329,235.55,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
330,235.5,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
331,235.45,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
332,235.4,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
333,235.35,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
334,235.3,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
335,235.25,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
336,235.2,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
337,235.15,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
338,235.1,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
339,235.05,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
340,235.0,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
341,234.95,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
342,234.9,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
343,234.85,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
344,234.8,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
345,234.75,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
346,234.7,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
347,234.65,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
348,234.6,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
349,234.55,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
350,234.5,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
351,234.45,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
352,234.4,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
353,234.35,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
354,234.3,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
355,234.25,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
356,234.2,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
357,234.15,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
358,234.1,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
359,234.05,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
360,234.0,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
361,233.95,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
362,233.9,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
363,233.85,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
364,233.8,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
365,233.75,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
366,233.7,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
367,233.65,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
368,233.6,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
369,233.55,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
370,233.5,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
371,233.45,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
372,233.4,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
373,233.35,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
374,233.3,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
375,233.25,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
376,233.2,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
377,233.15,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
