Age,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level,TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
5.7,0.02219888,0.080627166,0.753236772,0.005420736,0.046400833,0.900283539,0.05888102,0.10109014,0.25925797,0.929393712,0.132069235,0.4,0.380512538,0.701862917,0.140909091,0.418,0.021645022,0.828586957,0.294117647,-0.339130435
5.65,0.023378409,0.08853541,0.761326239,0.005483768,0.046278265,0.900864305,0.058873938,0.10036548,0.25833027,0.930529201,0.134416184,0.4,0.422131371,0.733676983,0.134090909,0.416,0.021645022,0.828586957,0.294117647,-0.339130435
5.6,0.024557938,0.096443654,0.769415706,0.0055468,0.046155698,0.90144507,0.058866856,0.09964082,0.25740257,0.931619232,0.136676437,0.4,0.454998241,0.739504847,0.127272727,0.414,0.021645022,0.828586957,0.294117647,-0.339130435
5.55,0.025737467,0.104351898,0.777505173,0.005609832,0.04603313,0.902025836,0.058859773,0.09891616,0.25647487,0.932709263,0.138936689,0.4,0.48786511,0.745332711,0.120454545,0.412,0.021645022,0.828586957,0.294117647,-0.339130435
5.5,0.026916996,0.112260142,0.78559464,0.005672864,0.045910562,0.902606601,0.058852691,0.0981915,0.25554717,0.933799294,0.141196942,0.4,0.52073198,0.751160575,0.113636364,0.41,0.023809524,0.836857708,0.294117647,-0.339130435
5.45,0.028096525,0.120168386,0.793684107,0.005735895,0.045787994,0.903187367,0.058845609,0.097466841,0.254619469,0.934820465,0.139355899,0.4,0.555269835,0.749101967,0.106818182,0.408,0.023809524,0.836857708,0.294117647,-0.339130435
5.4,0.029276054,0.12807663,0.801773574,0.005798927,0.045665426,0.903768132,0.058838527,0.096742181,0.253691769,0.935665781,0.137047235,0.4,0.586313447,0.716868097,0.1,0.406,0.023809524,0.836857708,0.294117647,-0.339130435
5.35,0.030455583,0.135984874,0.809863041,0.005861959,0.045542858,0.904348897,0.058831445,0.096017521,0.252764069,0.936420359,0.135072928,0.4,0.582763621,0.741404043,0.093181818,0.404,0.023809524,0.836857708,0.294117647,-0.339130435
5.3,0.031635112,0.143893118,0.817952508,0.005924991,0.045420291,0.904929663,0.058824363,0.095292861,0.251836369,0.937174938,0.133098621,0.4,0.579213795,0.76593999,0.086363636,0.402,0.023809524,0.836857708,0.294117647,-0.339130435
5.25,0.032814641,0.151801362,0.826041975,0.005988023,0.045297723,0.905510428,0.05881728,0.094568202,0.250908669,0.937929516,0.131124315,0.4,0.575663969,0.790475936,0.079545455,0.4,0.023809524,0.836857708,0.294117647,-0.339130435
5.2,0.03399417,0.159709606,0.834131442,0.006051055,0.045175155,0.906091194,0.058810198,0.093843542,0.249980969,0.93865176,0.131189421,0.4,0.571643767,0.814812188,0.072727273,0.398,0.023809524,0.836857708,0.294117647,-0.339130435
5.15,0.035173699,0.16761785,0.842220908,0.006114086,0.045052587,0.906671959,0.058803116,0.093118882,0.249053269,0.939331519,0.133105851,0.4,0.572211431,0.807401921,0.065909091,0.396,0.023809524,0.836857708,0.294117647,-0.339130435
